,Unnamed: 0,DXY
7052,2006-04-27,87.22
7053,2006-04-28,86.63
7054,2006-05-01,86.11
7055,2006-05-02,85.97
7056,2006-05-03,85.79
7057,2006-05-04,85.84
7058,2006-05-05,85.36
7059,2006-05-08,85.14
7060,2006-05-09,85.23
7061,2006-05-10,84.83
7062,2006-05-11,84.5
7063,2006-05-12,84.27
7064,2006-05-15,83.91
7065,2006-05-16,84.54
7066,2006-05-17,84.17
7067,2006-05-18,84.85
7068,2006-05-19,84.51
7069,2006-05-22,84.88
7070,2006-05-23,84.35
7071,2006-05-24,84.35
7072,2006-05-25,84.95
7073,2006-05-26,84.71
7074,2006-05-29,85.16
7075,2006-05-30,85.05
7076,2006-05-31,84.28
7077,2006-06-01,84.72
7078,2006-06-02,84.79
7079,2006-06-05,84.04
7080,2006-06-06,84.14
7081,2006-06-07,84.73
7082,2006-06-08,84.99
7083,2006-06-09,85.84
7084,2006-06-12,85.72
7085,2006-06-13,85.85
7086,2006-06-14,86.48
7087,2006-06-15,86.14
7088,2006-06-16,86.02
7089,2006-06-19,85.94
7090,2006-06-20,86.32
7091,2006-06-21,86.18
7092,2006-06-22,85.78
7093,2006-06-23,86.39
7094,2006-06-26,86.88
7095,2006-06-27,86.49
7096,2006-06-28,86.47
7097,2006-06-29,86.63
7098,2006-06-30,85.92
7099,2006-07-03,85.16
7100,2006-07-04,85.19
7101,2006-07-05,85.15
7102,2006-07-06,85.6
7103,2006-07-07,85.35
7104,2006-07-10,85.01
7105,2006-07-11,85.5
7106,2006-07-12,85.36
7107,2006-07-13,85.91
7108,2006-07-14,85.84
7109,2006-07-17,86.1
7110,2006-07-18,87.02
7111,2006-07-19,87.01
7112,2006-07-20,86.52
7113,2006-07-21,86.22
7114,2006-07-24,85.93
7115,2006-07-25,86.34
7116,2006-07-26,86.64
7117,2006-07-27,85.86
7118,2006-07-28,85.84
7119,2006-07-31,85.38
7120,2006-08-01,85.3
7121,2006-08-02,85.01
7122,2006-08-03,85.18
7123,2006-08-04,85.04
7124,2006-08-07,84.58
7125,2006-08-08,84.74
7126,2006-08-09,84.83
7127,2006-08-10,84.71
7128,2006-08-11,85.12
7129,2006-08-14,85.49
7130,2006-08-15,85.67
7131,2006-08-16,85.22
7132,2006-08-17,84.88
7133,2006-08-18,85.04
7134,2006-08-21,85.09
7135,2006-08-22,84.63
7136,2006-08-23,85.17
7137,2006-08-24,85.13
7138,2006-08-25,85.28
7139,2006-08-28,85.38
7140,2006-08-29,85.26
7141,2006-08-30,84.96
7142,2006-08-31,84.97
7143,2006-09-01,85.05
7144,2006-09-04,84.92
7145,2006-09-05,84.68
7146,2006-09-06,85.0
7147,2006-09-07,85.1
7148,2006-09-08,85.53
7149,2006-09-11,85.95
7150,2006-09-12,85.92
7151,2006-09-13,85.92
7152,2006-09-14,85.86
7153,2006-09-15,85.66
7154,2006-09-18,85.98
7155,2006-09-19,85.81
7156,2006-09-20,85.94
7157,2006-09-21,85.81
7158,2006-09-22,85.2
7159,2006-09-25,85.16
7160,2006-09-26,85.38
7161,2006-09-27,85.63
7162,2006-09-28,85.69
7163,2006-09-29,85.77
7164,2006-10-02,86.03
7165,2006-10-03,85.6
7166,2006-10-04,85.71
7167,2006-10-05,85.84
7168,2006-10-06,85.92
7169,2006-10-09,86.5
7170,2006-10-10,86.55
7171,2006-10-11,87.02
7172,2006-10-12,87.12
7173,2006-10-13,86.92
7174,2006-10-16,87.12
7175,2006-10-17,87.0
7176,2006-10-18,86.87
7177,2006-10-19,86.88
7178,2006-10-20,86.24
7179,2006-10-23,86.27
7180,2006-10-24,86.71
7181,2006-10-25,86.7
7182,2006-10-26,86.38
7183,2006-10-27,85.89
7184,2006-10-30,85.56
7185,2006-10-31,85.59
7186,2006-11-01,85.32
7187,2006-11-02,85.42
7188,2006-11-03,85.34
7189,2006-11-06,85.71
7190,2006-11-07,85.75
7191,2006-11-08,85.43
7192,2006-11-09,85.41
7193,2006-11-10,85.18
7194,2006-11-13,85.07
7195,2006-11-14,85.37
7196,2006-11-15,85.3
7197,2006-11-16,85.33
7198,2006-11-17,85.49
7199,2006-11-20,85.31
7200,2006-11-21,85.42
7201,2006-11-22,85.24
7202,2006-11-23,84.53
7203,2006-11-24,84.46
7204,2006-11-27,83.66
7205,2006-11-28,83.5
7206,2006-11-29,83.13
7207,2006-11-30,83.49
7208,2006-12-01,82.95
7209,2006-12-04,82.48
7210,2006-12-05,82.43
7211,2006-12-06,82.51
7212,2006-12-07,82.74
7213,2006-12-08,82.76
7214,2006-12-11,83.29
7215,2006-12-12,83.18
7216,2006-12-13,82.94
7217,2006-12-14,83.32
7218,2006-12-15,83.7
7219,2006-12-18,84.04
7220,2006-12-19,84.0
7221,2006-12-20,83.45
7222,2006-12-21,83.55
7223,2006-12-22,83.59
7224,2006-12-26,83.81
7225,2006-12-27,84.06
7226,2006-12-28,83.97
7227,2006-12-29,83.82
7228,2007-01-02,83.65
7229,2007-01-03,83.27
7230,2007-01-04,83.92
7231,2007-01-05,84.34
7232,2007-01-08,84.64
7233,2007-01-09,84.57
7234,2007-01-10,84.75
7235,2007-01-11,85.07
7236,2007-01-12,85.28
7237,2007-01-15,85.02
7238,2007-01-16,84.94
7239,2007-01-17,85.06
7240,2007-01-18,84.94
7241,2007-01-19,84.91
7242,2007-01-22,84.86
7243,2007-01-23,85.04
7244,2007-01-24,84.67
7245,2007-01-25,84.93
7246,2007-01-26,85.11
7247,2007-01-29,85.23
7248,2007-01-30,85.09
7249,2007-01-31,84.99
7250,2007-02-01,84.6
7251,2007-02-02,84.64
7252,2007-02-05,84.96
7253,2007-02-06,85.08
7254,2007-02-07,84.77
7255,2007-02-08,84.71
7256,2007-02-09,84.69
7257,2007-02-12,84.88
7258,2007-02-13,85.12
7259,2007-02-14,84.69
7260,2007-02-15,84.18
7261,2007-02-16,84.05
7262,2007-02-19,84.06
7263,2007-02-20,84.02
7264,2007-02-21,84.18
7265,2007-02-22,84.22
7266,2007-02-23,84.34
7267,2007-02-26,84.05
7268,2007-02-27,83.93
7269,2007-02-28,83.46
7270,2007-03-01,83.57
7271,2007-03-02,83.77
7272,2007-03-05,83.74
7273,2007-03-06,84.17
7274,2007-03-07,84.04
7275,2007-03-08,83.78
7276,2007-03-09,84.13
7277,2007-03-12,84.25
7278,2007-03-13,83.88
7279,2007-03-14,83.71
7280,2007-03-15,83.64
7281,2007-03-16,83.65
7282,2007-03-19,83.19
7283,2007-03-20,83.35
7284,2007-03-21,83.07
7285,2007-03-22,82.77
7286,2007-03-23,83.09
7287,2007-03-26,83.28
7288,2007-03-27,83.08
7289,2007-03-28,83.01
7290,2007-03-29,83.03
7291,2007-03-30,83.09
7292,2007-04-02,82.93
7293,2007-04-03,82.87
7294,2007-04-04,83.15
7295,2007-04-05,82.96
7296,2007-04-06,82.677
7297,2007-04-09,82.992
7298,2007-04-10,83.098
7299,2007-04-11,82.704
7300,2007-04-12,82.671
7301,2007-04-13,82.369
7302,2007-04-16,82.12899999999999
7303,2007-04-17,82.073
7304,2007-04-18,81.831
7305,2007-04-19,81.743
7306,2007-04-20,81.64399999999999
7307,2007-04-23,81.643
7308,2007-04-24,81.738
7309,2007-04-25,81.546
7310,2007-04-26,81.428
7311,2007-04-27,81.75
7312,2007-04-30,81.529
7313,2007-05-01,81.447
7314,2007-05-02,81.595
7315,2007-05-03,81.767
7316,2007-05-04,81.949
7317,2007-05-07,81.741
7318,2007-05-08,81.676
7319,2007-05-09,81.939
7320,2007-05-10,82.016
7321,2007-05-11,82.292
7322,2007-05-14,82.116
7323,2007-05-15,82.066
7324,2007-05-16,81.755
7325,2007-05-17,82.163
7326,2007-05-18,82.318
7327,2007-05-21,82.197
7328,2007-05-22,82.36399999999999
7329,2007-05-23,82.38600000000001
7330,2007-05-24,82.31
7331,2007-05-25,82.406
7332,2007-05-28,82.331
7333,2007-05-29,82.33200000000001
7334,2007-05-30,82.31
7335,2007-05-31,82.43299999999999
7336,2007-06-01,82.301
7337,2007-06-04,82.322
7338,2007-06-05,82.05799999999999
7339,2007-06-06,81.89
7340,2007-06-07,81.89699999999999
7341,2007-06-08,82.294
7342,2007-06-11,82.691
7343,2007-06-12,82.712
7344,2007-06-13,82.891
7345,2007-06-14,83.035
7346,2007-06-15,83.12799999999999
7347,2007-06-18,82.851
7348,2007-06-19,82.715
7349,2007-06-20,82.544
7350,2007-06-21,82.51799999999999
7351,2007-06-22,82.73100000000001
7352,2007-06-25,82.336
7353,2007-06-26,82.325
7354,2007-06-27,82.295
7355,2007-06-28,82.316
7356,2007-06-29,82.333
7357,2007-07-02,81.92
7358,2007-07-03,81.395
7359,2007-07-04,81.486
7360,2007-07-05,81.433
7361,2007-07-06,81.538
7362,2007-07-09,81.465
7363,2007-07-10,81.433
7364,2007-07-11,80.86
7365,2007-07-12,80.73
7366,2007-07-13,80.635
7367,2007-07-16,80.57600000000001
7368,2007-07-17,80.52199999999999
7369,2007-07-18,80.54
7370,2007-07-19,80.42399999999999
7371,2007-07-20,80.419
7372,2007-07-23,80.288
7373,2007-07-24,80.354
7374,2007-07-25,80.077
7375,2007-07-26,80.652
7376,2007-07-27,80.453
7377,2007-07-30,80.946
7378,2007-07-31,80.84899999999999
7379,2007-08-01,80.77
7380,2007-08-02,80.872
7381,2007-08-03,80.71300000000001
7382,2007-08-06,80.17699999999999
7383,2007-08-07,80.255
7384,2007-08-08,80.479
7385,2007-08-09,80.343
7386,2007-08-10,80.744
7387,2007-08-13,80.679
7388,2007-08-14,81.048
7389,2007-08-15,81.48899999999999
7390,2007-08-16,81.822
7391,2007-08-17,81.729
7392,2007-08-20,81.426
7393,2007-08-21,81.4
7394,2007-08-22,81.492
7395,2007-08-23,81.249
7396,2007-08-24,81.145
7397,2007-08-27,80.667
7398,2007-08-28,80.73899999999999
7399,2007-08-29,80.756
7400,2007-08-30,80.7
7401,2007-08-31,80.794
7402,2007-09-03,80.791
7403,2007-09-04,80.814
7404,2007-09-05,80.88
7405,2007-09-06,80.622
7406,2007-09-07,80.472
7407,2007-09-10,79.959
7408,2007-09-11,79.816
7409,2007-09-12,79.704
7410,2007-09-13,79.365
7411,2007-09-14,79.513
7412,2007-09-17,79.617
7413,2007-09-18,79.72
7414,2007-09-19,79.209
7415,2007-09-20,79.3
7416,2007-09-21,78.582
7417,2007-09-24,78.597
7418,2007-09-25,78.527
7419,2007-09-26,78.313
7420,2007-09-27,78.493
7421,2007-09-28,78.33800000000001
7422,2007-10-01,77.719
7423,2007-10-02,77.904
7424,2007-10-03,78.303
7425,2007-10-04,78.57300000000001
7426,2007-10-05,78.48100000000001
7427,2007-10-08,78.308
7428,2007-10-09,78.672
7429,2007-10-10,78.52600000000001
7430,2007-10-11,78.375
7431,2007-10-12,78.078
7432,2007-10-15,78.22399999999999
7433,2007-10-16,78.08800000000001
7434,2007-10-17,78.251
7435,2007-10-18,78.12
7436,2007-10-19,77.59
7437,2007-10-22,77.407
7438,2007-10-23,78.06
7439,2007-10-24,77.589
7440,2007-10-25,77.546
7441,2007-10-26,77.278
7442,2007-10-29,77.027
7443,2007-10-30,76.837
7444,2007-10-31,76.773
7445,2007-11-01,76.479
7446,2007-11-02,76.594
7447,2007-11-05,76.337
7448,2007-11-06,76.425
7449,2007-11-07,76.04
7450,2007-11-08,75.41199999999999
7451,2007-11-09,75.456
7452,2007-11-12,75.4
7453,2007-11-13,75.902
7454,2007-11-14,75.881
7455,2007-11-15,75.814
7456,2007-11-16,76.069
7457,2007-11-19,75.827
7458,2007-11-20,75.78
7459,2007-11-21,75.205
7460,2007-11-22,75.07300000000001
7461,2007-11-23,75.051
7462,2007-11-26,75.053
7463,2007-11-27,74.859
7464,2007-11-28,75.096
7465,2007-11-29,75.07600000000001
7466,2007-11-30,75.58800000000001
7467,2007-12-03,76.14699999999999
7468,2007-12-04,75.935
7469,2007-12-05,75.694
7470,2007-12-06,76.413
7471,2007-12-07,76.383
7472,2007-12-10,76.288
7473,2007-12-11,76.062
7474,2007-12-12,76.222
7475,2007-12-13,76.14399999999999
7476,2007-12-14,76.562
7477,2007-12-17,77.436
7478,2007-12-18,77.40100000000001
7479,2007-12-19,77.41199999999999
7480,2007-12-20,77.587
7481,2007-12-21,77.794
7482,2007-12-24,77.721
7483,2007-12-25,77.572
7484,2007-12-26,77.597
7485,2007-12-27,77.15
7486,2007-12-28,76.607
7487,2007-12-31,76.218
7488,2008-01-01,76.695
7489,2008-01-02,76.648
7490,2008-01-03,75.972
7491,2008-01-04,75.889
7492,2008-01-07,75.793
7493,2008-01-08,76.17399999999999
7494,2008-01-09,76.111
7495,2008-01-10,76.419
7496,2008-01-11,75.934
7497,2008-01-14,75.97800000000001
7498,2008-01-15,75.613
7499,2008-01-16,75.574
7500,2008-01-17,76.258
7501,2008-01-18,76.17399999999999
7502,2008-01-21,76.383
7503,2008-01-22,76.866
7504,2008-01-23,76.346
7505,2008-01-24,76.40100000000001
7506,2008-01-25,75.692
7507,2008-01-28,75.973
7508,2008-01-29,75.579
7509,2008-01-30,75.545
7510,2008-01-31,75.032
7511,2008-02-01,75.178
7512,2008-02-04,75.445
7513,2008-02-05,75.37
7514,2008-02-06,76.116
7515,2008-02-07,76.141
7516,2008-02-08,76.938
7517,2008-02-11,76.67
7518,2008-02-12,76.584
7519,2008-02-13,76.315
7520,2008-02-14,76.399
7521,2008-02-15,76.155
7522,2008-02-18,76.101
7523,2008-02-19,76.257
7524,2008-02-20,75.998
7525,2008-02-21,76.116
7526,2008-02-22,75.601
7527,2008-02-25,75.52
7528,2008-02-26,75.529
7529,2008-02-27,74.763
7530,2008-02-28,74.21300000000001
7531,2008-02-29,73.721
7532,2008-03-03,73.714
7533,2008-03-04,73.704
7534,2008-03-05,73.664
7535,2008-03-06,73.479
7536,2008-03-07,73.001
7537,2008-03-10,73.027
7538,2008-03-11,72.993
7539,2008-03-12,73.277
7540,2008-03-13,72.404
7541,2008-03-14,72.072
7542,2008-03-17,71.657
7543,2008-03-18,71.459
7544,2008-03-19,71.571
7545,2008-03-20,72.14399999999999
7546,2008-03-21,72.747
7547,2008-03-24,72.709
7548,2008-03-25,72.949
7549,2008-03-26,72.27600000000001
7550,2008-03-27,71.506
7551,2008-03-28,71.66
7552,2008-03-31,71.678
7553,2008-04-01,71.80199999999999
7554,2008-04-02,72.563
7555,2008-04-03,72.259
7556,2008-04-04,72.217
7557,2008-04-07,72.021
7558,2008-04-08,72.202
7559,2008-04-09,72.232
7560,2008-04-10,71.833
7561,2008-04-11,72.117
7562,2008-04-14,71.808
7563,2008-04-15,71.875
7564,2008-04-16,72.023
7565,2008-04-17,71.408
7566,2008-04-18,71.68
7567,2008-04-21,72.012
7568,2008-04-22,71.64699999999999
7569,2008-04-23,71.329
7570,2008-04-24,71.819
7571,2008-04-25,72.535
7572,2008-04-28,72.79
7573,2008-04-29,72.50399999999999
7574,2008-04-30,72.895
7575,2008-05-01,72.509
7576,2008-05-02,73.275
7577,2008-05-05,73.5
7578,2008-05-06,73.19
7579,2008-05-07,72.999
7580,2008-05-08,73.514
7581,2008-05-09,73.477
7582,2008-05-12,73.05
7583,2008-05-13,72.947
7584,2008-05-14,73.273
7585,2008-05-15,73.399
7586,2008-05-16,73.35
7587,2008-05-19,72.844
7588,2008-05-20,73.045
7589,2008-05-21,72.405
7590,2008-05-22,71.938
7591,2008-05-23,71.899
7592,2008-05-26,71.888
7593,2008-05-27,71.99
7594,2008-05-28,72.33800000000001
7595,2008-05-29,72.547
7596,2008-05-30,73.023
7597,2008-06-02,72.87899999999999
7598,2008-06-03,72.929
7599,2008-06-04,73.24
7600,2008-06-05,73.42399999999999
7601,2008-06-06,73.038
7602,2008-06-09,72.39
7603,2008-06-10,72.854
7604,2008-06-11,73.696
7605,2008-06-12,73.209
7606,2008-06-13,73.859
7607,2008-06-16,74.146
7608,2008-06-17,73.61
7609,2008-06-18,73.514
7610,2008-06-19,73.44
7611,2008-06-20,73.483
7612,2008-06-23,73.03
7613,2008-06-24,73.434
7614,2008-06-25,73.241
7615,2008-06-26,72.933
7616,2008-06-27,72.487
7617,2008-06-30,72.36
7618,2008-07-01,72.46300000000001
7619,2008-07-02,72.369
7620,2008-07-03,72.029
7621,2008-07-04,72.742
7622,2008-07-07,72.73100000000001
7623,2008-07-08,72.67
7624,2008-07-09,73.012
7625,2008-07-10,72.58
7626,2008-07-11,72.493
7627,2008-07-14,72.096
7628,2008-07-15,71.915
7629,2008-07-16,71.872
7630,2008-07-17,72.064
7631,2008-07-18,72.242
7632,2008-07-21,72.189
7633,2008-07-22,71.99
7634,2008-07-23,72.446
7635,2008-07-24,72.811
7636,2008-07-25,72.933
7637,2008-07-28,72.86
7638,2008-07-29,72.649
7639,2008-07-30,73.309
7640,2008-07-31,73.322
7641,2008-08-01,73.227
7642,2008-08-04,73.42399999999999
7643,2008-08-05,73.462
7644,2008-08-06,73.881
7645,2008-08-07,74.244
7646,2008-08-08,74.547
7647,2008-08-11,75.845
7648,2008-08-12,76.125
7649,2008-08-13,76.152
7650,2008-08-14,76.208
7651,2008-08-15,76.669
7652,2008-08-18,77.18
7653,2008-08-19,77.117
7654,2008-08-20,76.839
7655,2008-08-21,76.958
7656,2008-08-22,76.196
7657,2008-08-25,76.805
7658,2008-08-26,76.793
7659,2008-08-27,77.251
7660,2008-08-28,77.051
7661,2008-08-29,77.15100000000001
7662,2008-09-01,77.381
7663,2008-09-02,77.64399999999999
7664,2008-09-03,78.061
7665,2008-09-04,78.087
7666,2008-09-05,78.61
7667,2008-09-08,78.932
7668,2008-09-09,79.589
7669,2008-09-10,79.247
7670,2008-09-11,79.845
7671,2008-09-12,80.146
7672,2008-09-15,78.96600000000001
7673,2008-09-16,78.90899999999999
7674,2008-09-17,79.068
7675,2008-09-18,78.095
7676,2008-09-19,78.01899999999999
7677,2008-09-22,77.68
7678,2008-09-23,76.15100000000001
7679,2008-09-24,76.468
7680,2008-09-25,76.788
7681,2008-09-26,76.994
7682,2008-09-29,76.953
7683,2008-09-30,77.471
7684,2008-10-01,79.44800000000001
7685,2008-10-02,79.46300000000001
7686,2008-10-03,80.439
7687,2008-10-06,80.313
7688,2008-10-07,81.675
7689,2008-10-08,80.973
7690,2008-10-09,80.913
7691,2008-10-10,81.163
7692,2008-10-13,82.99700000000001
7693,2008-10-14,81.876
7694,2008-10-15,81.363
7695,2008-10-16,82.05
7696,2008-10-17,82.455
7697,2008-10-20,82.413
7698,2008-10-21,83.1
7699,2008-10-22,83.99
7700,2008-10-23,85.37
7701,2008-10-24,85.36
7702,2008-10-27,86.44
7703,2008-10-28,86.934
7704,2008-10-29,87.02799999999999
7705,2008-10-30,85.071
7706,2008-10-31,84.556
7707,2008-11-03,85.633
7708,2008-11-04,86.354
7709,2008-11-05,84.78399999999999
7710,2008-11-06,84.60600000000001
7711,2008-11-07,85.89299999999999
7712,2008-11-10,85.90700000000001
7713,2008-11-11,85.912
7714,2008-11-12,87.075
7715,2008-11-13,87.47
7716,2008-11-14,86.93799999999999
7717,2008-11-17,86.365
7718,2008-11-18,86.807
7719,2008-11-19,87.37200000000001
7720,2008-11-20,87.31200000000001
7721,2008-11-21,87.969
7722,2008-11-24,88.191
7723,2008-11-25,86.081
7724,2008-11-26,85.0
7725,2008-11-27,85.667
7726,2008-11-28,85.56700000000001
7727,2008-12-01,86.51700000000001
7728,2008-12-02,86.72399999999999
7729,2008-12-03,86.70200000000001
7730,2008-12-04,87.03
7731,2008-12-05,86.444
7732,2008-12-08,87.12100000000001
7733,2008-12-09,85.56
7734,2008-12-10,85.837
7735,2008-12-11,85.484
7736,2008-12-12,83.834
7737,2008-12-15,83.64399999999999
7738,2008-12-16,82.27
7739,2008-12-17,80.683
7740,2008-12-18,78.908
7741,2008-12-19,79.467
7742,2008-12-22,81.298
7743,2008-12-23,81.093
7744,2008-12-24,81.241
7745,2008-12-26,81.214
7746,2008-12-29,80.892
7747,2008-12-30,80.685
7748,2008-12-31,80.899
7749,2009-01-02,81.308
7750,2009-01-05,81.839
7751,2009-01-06,82.637
7752,2009-01-07,82.85
7753,2009-01-08,82.275
7754,2009-01-09,81.536
7755,2009-01-12,82.663
7756,2009-01-13,83.01899999999999
7757,2009-01-14,84.265
7758,2009-01-15,84.419
7759,2009-01-16,84.44
7760,2009-01-19,84.212
7761,2009-01-20,84.72200000000001
7762,2009-01-21,86.21600000000001
7763,2009-01-22,85.81700000000001
7764,2009-01-23,85.52
7765,2009-01-26,85.60799999999999
7766,2009-01-27,84.727
7767,2009-01-28,84.426
7768,2009-01-29,84.67200000000001
7769,2009-01-30,85.277
7770,2009-02-02,85.999
7771,2009-02-03,86.073
7772,2009-02-04,85.05
7773,2009-02-05,85.70200000000001
7774,2009-02-06,86.057
7775,2009-02-09,85.346
7776,2009-02-10,84.792
7777,2009-02-11,85.807
7778,2009-02-12,85.77600000000001
7779,2009-02-13,86.54700000000001
7780,2009-02-16,86.041
7781,2009-02-17,86.66
7782,2009-02-18,87.581
7783,2009-02-19,88.007
7784,2009-02-20,87.439
7785,2009-02-23,86.488
7786,2009-02-24,87.24
7787,2009-02-25,86.895
7788,2009-02-26,87.906
7789,2009-02-27,87.727
7790,2009-03-02,88.008
7791,2009-03-03,88.94
7792,2009-03-04,88.91
7793,2009-03-05,88.57700000000001
7794,2009-03-06,89.105
7795,2009-03-09,88.512
7796,2009-03-10,89.009
7797,2009-03-11,88.927
7798,2009-03-12,87.868
7799,2009-03-13,87.66
7800,2009-03-16,87.428
7801,2009-03-17,86.946
7802,2009-03-18,86.93299999999999
7803,2009-03-19,84.595
7804,2009-03-20,83.12899999999999
7805,2009-03-23,83.84100000000001
7806,2009-03-24,83.426
7807,2009-03-25,83.85799999999999
7808,2009-03-26,83.80799999999999
7809,2009-03-27,84.165
7810,2009-03-30,85.111
7811,2009-03-31,85.869
7812,2009-04-01,85.43
7813,2009-04-02,85.50299999999999
7814,2009-04-03,84.446
7815,2009-04-06,84.165
7816,2009-04-07,84.571
7817,2009-04-08,85.288
7818,2009-04-09,85.361
7819,2009-04-13,85.786
7820,2009-04-14,84.635
7821,2009-04-15,84.64200000000001
7822,2009-04-16,85.081
7823,2009-04-17,85.227
7824,2009-04-20,85.98100000000001
7825,2009-04-21,86.637
7826,2009-04-22,86.579
7827,2009-04-23,86.191
7828,2009-04-24,85.51700000000001
7829,2009-04-27,84.714
7830,2009-04-28,85.696
7831,2009-04-29,85.15799999999999
7832,2009-04-30,84.47399999999999
7833,2009-05-01,84.61399999999999
7834,2009-05-04,84.546
7835,2009-05-05,83.97
7836,2009-05-06,84.15700000000001
7837,2009-05-07,83.803
7838,2009-05-08,83.941
7839,2009-05-11,82.529
7840,2009-05-12,82.678
7841,2009-05-13,82.306
7842,2009-05-14,82.499
7843,2009-05-15,82.279
7844,2009-05-18,83.024
